Source ,Source_ID,API,Date,Treatment_Type,Production _Type,Production_Type_Note,Water_Volume_gal,County,Field,Latitude,Longitude,Operator,True_Vertical_Depth,Perforation_Length
FF_Disclosures_Refined,1190,04-030-50636,2013-06-04,Hydraulic Fracture,Oil,,"70,728",Kern,"Belridge, South",35.43969,-119.69945,Aera Energy LLC,"1,780",
FF_Disclosures_Refined,1191,04-030-50642,2013-06-06,Hydraulic Fracture,Oil,,"74,970",Kern,"Belridge, South",35.43697,-119.69631,Aera Energy LLC,"1,781",
FF_Disclosures_Refined,1192,04-030-50643,2013-06-06,Hydraulic Fracture,Oil,,"77,658",Kern,"Belridge, South",35.4367,-119.69562,Aera Energy LLC,"1,781",
FF_Disclosures_Refined,1193,04-030-50644,2013-06-06,Hydraulic Fracture,Oil,,"30,072",Kern,"Belridge, South",35.43666,-119.69718,Aera Energy LLC,"1,301",
FF_Disclosures_Refined,1194,04-030-50640,2013-06-07,Hydraulic Fracture,Oil,,"70,980",Kern,"Belridge, South",35.43851,-119.69712,Aera Energy LLC,"1,781",
FF_Disclosures_Refined,1195,04-030-50641,2013-06-07,Hydraulic Fracture,Oil,,"34,608",Kern,"Belridge, South",35.43767,-119.69918,Aera Energy LLC,"1,271",
FF_Disclosures_Refined,1196,04-030-50645,2013-06-07,Hydraulic Fracture,Oil,,"32,550",Kern,"Belridge, South",35.43681,-119.698,Aera Energy LLC,"1,301",
FF_Disclosures_Refined,1197,04-030-49365,2013-06-10,Hydraulic Fracture,Oil,,"15,162",Kern,"Belridge, South",35.46888,-119.74121,Aera Energy LLC,"1,616",
FF_Disclosures_Refined,1198,04-030-49366,2013-06-10,Hydraulic Fracture,Oil,,"19,530",Kern,"Belridge, South",35.46885,-119.74125,Aera Energy LLC,"1,418",
FF_Disclosures_Refined,1199,04-030-50638,2013-06-10,Hydraulic Fracture,Oil,,"486,150",Kern,"Belridge, South",35.43886,-119.70083,Aera Energy LLC,"1,211",
FF_Disclosures_Refined,1200,04-030-50639,2013-06-10,Hydraulic Fracture,Oil,,"28,476",Kern,"Belridge, South",35.43898,-119.7011,Aera Energy LLC,"1,211",
FF_Disclosures_Refined,1201,04-030-49371,2013-06-11,Hydraulic Fracture,Oil,,"20,580",Kern,"Belridge, South",35.46907,-119.74061,Aera Energy LLC,"1,799",
FF_Disclosures_Refined,1202,04-030-49372,2013-06-10,Hydraulic Fracture,Oil,,"19,572",Kern,"Belridge, South",35.46912,-119.74064,Aera Energy LLC,"1,384",
FF_Disclosures_Refined,1203,04-030-51395,2013-11-20,Hydraulic Fracture,Oil,,"92,022",Kern,"Belridge, South",35.46829,-119.74353,Aera Energy LLC,"1,721",
FF_Disclosures_Refined,1204,04-030-51537,2013-12-31,Hydraulic Fracture,Oil,,"88,158",Kern,"Belridge, South",35.47153,-119.73746,Aera Energy LLC,"2,023",
FF_Disclosures_Refined,1205,04-030-51852,2013-12-31,Hydraulic Fracture,Oil,,"22,470",Kern,"Belridge, South",35.46379,-119.7297,Aera Energy LLC,"1,999",
FF_Disclosures_Refined,1206,04-030-51853,2013-12-31,Hydraulic Fracture,Oil,,"21,966",Kern,"Belridge, South",35.46377,-119.72976,Aera Energy LLC,"1,563",
FF_Disclosures_Refined,1207,04-030-52277,2013-12-31,Hydraulic Fracture,Oil,,"19,278",Kern,"Belridge, South",35.46197,-119.72893,Aera Energy LLC,"1,940",
FF_Disclosures_Refined,1208,04-030-52278,2013-12-31,Hydraulic Fracture,Oil,,"22,554",Kern,"Belridge, South",35.46214,-119.72797,Aera Energy LLC,"1,535",
FF_Disclosures_Refined,1209,04-030-49373,2013-06-11,Hydraulic Fracture,Oil,,"21,336",Kern,"Belridge, South",35.46951,-119.74017,Aera Energy LLC,"1,816",
FF_Disclosures_Refined,1210,04-030-49374,2013-06-11,Hydraulic Fracture,Oil,,"20,790",Kern,"Belridge, South",35.46954,-119.74023,Aera Energy LLC,"1,403",
FF_Disclosures_Refined,1211,04-030-50724,2013-06-11,Hydraulic Fracture,Oil,,"67,746",Kern,"Belridge, South",35.43744,-119.69371,Aera Energy LLC,"1,751",
FF_Disclosures_Refined,1212,04-030-50725,2013-06-11,Hydraulic Fracture,Oil,,"66,948",Kern,"Belridge, South",35.4364,-119.69385,Aera Energy LLC,"1,751",
FF_Disclosures_Refined,1213,04-030-50721,2013-06-12,Hydraulic Fracture,Oil,,"68,880",Kern,"Belridge, South",35.43777,-119.69115,Aera Energy LLC,"1,801",
FF_Disclosures_Refined,1214,04-030-50722,2013-06-12,Hydraulic Fracture,Oil,,"66,990",Kern,"Belridge, South",35.43765,-119.69295,Aera Energy LLC,"1,701",
FF_Disclosures_Refined,1215,04-030-49412,2013-06-13,Hydraulic Fracture,Oil,,"17,430",Kern,"Belridge, South",35.47301,-119.73946,Aera Energy LLC,"1,966",
FF_Disclosures_Refined,1216,04-030-49413,2013-06-13,Hydraulic Fracture,Oil,,"19,908",Kern,"Belridge, South",35.47302,-119.73951,Aera Energy LLC,"1,621",
FF_Disclosures_Refined,1217,04-030-50629,2013-05-29,Hydraulic Fracture,Oil,,"574,056",Kern,"Belridge, South",35.43933,-119.69148,Aera Energy LLC,"1,861",
FF_Disclosures_Refined,1218,04-030-50720,2013-06-13,Hydraulic Fracture,Oil,,"79,884",Kern,"Belridge, South",35.43949,-119.69022,Aera Energy LLC,"1,901",
FF_Disclosures_Refined,1219,04-030-44766,2012-06-07,Hydraulic Fracture,Oil,,"54,474",Kern,"Belridge, South",35.46695,-119.73037,Aera Energy LLC,"1,635",
FF_Disclosures_Refined,1220,04-030-50719,2013-06-14,Hydraulic Fracture,Oil,,"63,378",Kern,"Belridge, South",35.43412,-119.69004,Aera Energy LLC,"1,851",
FF_Disclosures_Refined,1221,04-030-50731,2013-06-14,Hydraulic Fracture,Oil,,"67,578",Kern,"Belridge, South",35.43426,-119.68952,Aera Energy LLC,"1,871",
FF_Disclosures_Refined,1222,04-030-50727,2013-06-17,Hydraulic Fracture,Oil,,"73,458",Kern,"Belridge, South",35.43537,-119.69203,Aera Energy LLC,"1,801",
FF_Disclosures_Refined,1223,04-030-50732,2013-06-17,Hydraulic Fracture,Oil,,"421,470",Kern,"Belridge, South",35.43492,-119.69145,Aera Energy LLC,"1,871",
FF_Disclosures_Refined,1224,04-030-50726,2013-06-18,Hydraulic Fracture,Oil,,"72,198",Kern,"Belridge, South",35.43592,-119.69113,Aera Energy LLC,"1,821",
FF_Disclosures_Refined,1225,04-030-50729,2013-06-18,Hydraulic Fracture,Oil,,"71,610",Kern,"Belridge, South",35.43524,-119.69002,Aera Energy LLC,"1,861",
FF_Disclosures_Refined,1226,04-030-50710,2013-06-19,Hydraulic Fracture,Oil,,"72,534",Kern,"Belridge, South",35.43686,-119.68984,Aera Energy LLC,"1,841",
FF_Disclosures_Refined,1227,04-030-50723,2013-06-19,Hydraulic Fracture,Oil,,"74,046",Kern,"Belridge, South",35.43769,-119.68981,Aera Energy LLC,"1,821",
FF_Disclosures_Refined,1228,04-030-50730,2013-06-20,Hydraulic Fracture,Oil,,"38,808",Kern,"Belridge, South",35.43498,-119.69429,Aera Energy LLC,"1,371",
FF_Disclosures_Refined,1229,04-030-50761,2013-06-20,Hydraulic Fracture,Oil,,"42,756",Kern,"Belridge, South",35.43529,-119.6949,Aera Energy LLC,"1,361",
FF_Disclosures_Refined,1230,04-030-50728,2013-06-21,Hydraulic Fracture,Oil,,"73,836",Kern,"Belridge, South",35.43511,-119.68499,Aera Energy LLC,"2,031",
FF_Disclosures_Refined,1231,04-030-36317,2013-06-21,Hydraulic Fracture,Oil,,"163,968",Kern,"Belridge, South",35.41449,-119.65636,Occidental Oil and Gas,"3,661",
FF_Disclosures_Refined,1232,04-030-36320,2013-06-23,Hydraulic Fracture,Oil,,"149,310",Kern,"Belridge, South",35.41544,-119.65759,Occidental Oil and Gas,"2,641",
FF_Disclosures_Refined,1233,04-030-50763,2013-06-24,Hydraulic Fracture,Oil,,"71,442",Kern,"Belridge, South",35.43341,-119.6835,Aera Energy LLC,"2,031",
FF_Disclosures_Refined,1234,04-030-50764,2013-06-24,Hydraulic Fracture,Oil,,"80,976",Kern,"Belridge, South",35.43345,-119.68463,Aera Energy LLC,"2,051",
FF_Disclosures_Refined,1235,04-030-41518,2013-06-25,Hydraulic Fracture,Oil,,"21,672",Kern,"Belridge, South",35.49237,-119.75174,Aera Energy LLC,"1,661",
FF_Disclosures_Refined,1236,04-030-44987,2013-06-24,Hydraulic Fracture,Oil,,"44,142",Kern,"Belridge, South",35.48776,-119.75462,Aera Energy LLC,"2,201",
FF_Disclosures_Refined,1237,04-030-50765,2013-06-25,Hydraulic Fracture,Oil,,"54,810",Kern,"Belridge, South",35.43333,-119.68144,Aera Energy LLC,"2,101",
FF_Disclosures_Refined,1238,04-030-50766,2013-06-25,Hydraulic Fracture,Oil,,"69,342",Kern,"Belridge, South",35.43315,-119.68238,Aera Energy LLC,"2,071",
FF_Disclosures_Refined,1239,04-030-43503,2013-06-25,Hydraulic Fracture,Oil,,"45,906",Kern,"Belridge, South",35.48802,-119.75467,Aera Energy LLC,"2,151",
FF_Disclosures_Refined,1240,04-030-49375,2013-06-27,Hydraulic Fracture,Oil,,"23,856",Kern,"Belridge, South",35.47004,-119.73946,Aera Energy LLC,"1,848",
FF_Disclosures_Refined,1241,04-030-49376,2013-06-27,Hydraulic Fracture,Oil,,"22,050",Kern,"Belridge, South",35.47001,-119.7395,Aera Energy LLC,"1,437",
FF_Disclosures_Refined,1242,04-030-49377,2013-06-28,Hydraulic Fracture,Oil,,"24,654",Kern,"Belridge, South",35.46993,-119.73873,Aera Energy LLC,"1,857",
FF_Disclosures_Refined,1243,04-030-49378,2013-06-28,Hydraulic Fracture,Oil,,"22,386",Kern,"Belridge, South",35.46996,-119.73877,Aera Energy LLC,"1,471",
FF_Disclosures_Refined,1244,04-030-50882,2013-06-27,Hydraulic Fracture,Oil,,"261,592",Kern,"Belridge, South",35.51324398,-119.7637246,BreitBurn,,
FF_Disclosures_Refined,1245,04-030-50883,2013-06-27,Hydraulic Fracture,Oil,,"261,007",Kern,"Belridge, South",35.51239223,-119.7639438,BreitBurn,,
FF_Disclosures_Refined,1246,04-030-50418,2013-07-02,Hydraulic Fracture,Oil,,"278,694",Kern,"Belridge, South",35.51328628,-119.7632658,BreitBurn,,
FF_Disclosures_Refined,1247,04-030-49368,2013-07-12,Hydraulic Fracture,Oil,,"20,244",Kern,"Belridge, South",35.46949,-119.74126,Aera Energy LLC,"1,477",
FF_Disclosures_Refined,1248,04-030-49369,2013-07-12,Hydraulic Fracture,Oil,,"22,008",Kern,"Belridge, South",35.46995,-119.74064,Aera Energy LLC,"1,815",
FF_Disclosures_Refined,1249,04-030-49370,2013-07-12,Hydraulic Fracture,Oil,,"21,504",Kern,"Belridge, South",35.46992,-119.74067,Aera Energy LLC,"1,441",
FF_Disclosures_Refined,1250,04-030-49367,2013-07-15,Hydraulic Fracture,Oil,,"21,504",Kern,"Belridge, South",35.46952,-119.74122,Aera Energy LLC,"1,813",
FF_Disclosures_Refined,1251,04-030-49383,2013-07-15,Hydraulic Fracture,Oil,,"21,966",Kern,"Belridge, South",35.47016,-119.74119,Aera Energy LLC,"1,867",
FF_Disclosures_Refined,1252,04-030-49384,2013-07-15,Hydraulic Fracture,Oil,,"10,962",Kern,"Belridge, South",35.47018,-119.74126,Aera Energy LLC,"1,515",
FF_Disclosures_Refined,1253,04-030-48924,2013-07-22,Hydraulic Fracture,Oil,,"44,562",Kern,"Belridge, South",35.48518,-119.75958,Aera Energy LLC,"1,851",
FF_Disclosures_Refined,1254,04-030-48926,2013-07-22,Hydraulic Fracture,Oil,,"58,380",Kern,"Belridge, South",35.48545,-119.75802,Aera Energy LLC,"1,941",
FF_Disclosures_Refined,1255,04-030-49381,2013-07-23,Hydraulic Fracture,Oil,,"21,378",Kern,"Belridge, South",35.47059,-119.74015,Aera Energy LLC,"1,848",
FF_Disclosures_Refined,1256,04-030-49382,2013-07-23,Hydraulic Fracture,Oil,,"23,394",Kern,"Belridge, South",35.47064,-119.74019,Aera Energy LLC,"1,477",
FF_Disclosures_Refined,1257,04-030-49379,2013-07-24,Hydraulic Fracture,Oil,,"21,420",Kern,"Belridge, South",35.47102,-119.74056,Aera Energy LLC,"1,842",
FF_Disclosures_Refined,1258,04-030-49380,2013-07-24,Hydraulic Fracture,Oil,,"22,806",Kern,"Belridge, South",35.47104,-119.7406,Aera Energy LLC,"1,516",
FF_Disclosures_Refined,1259,04-030-50834,2013-07-25,Hydraulic Fracture,Oil,,"68,166",Kern,"Belridge, South",35.42839,-119.67924,Aera Energy LLC,"2,261",
FF_Disclosures_Refined,1260,04-030-50821,2013-07-26,Hydraulic Fracture,Oil,,"68,208",Kern,"Belridge, South",35.43253,-119.68789,Aera Energy LLC,"2,020",
FF_Disclosures_Refined,1261,04-030-50828,2013-07-26,Hydraulic Fracture,Oil,,"58,044",Kern,"Belridge, South",35.43132,-119.68762,Aera Energy LLC,"2,151",
FF_Disclosures_Refined,1262,04-030-50835,2013-07-29,Hydraulic Fracture,Oil,,"36,456",Kern,"Belridge, South",35.43329,-119.69096,Aera Energy LLC,"1,401",
FF_Disclosures_Refined,1263,04-030-50825,2013-07-30,Hydraulic Fracture,Oil,,"71,652",Kern,"Belridge, South",35.43205,-119.68564,Aera Energy LLC,"2,101",
FF_Disclosures_Refined,1264,04-030-50826,2013-07-30,Hydraulic Fracture,Oil,,"71,316",Kern,"Belridge, South",35.43231,-119.68574,Aera Energy LLC,"2,081",
FF_Disclosures_Refined,1265,04-030-50574,2013-07-31,Hydraulic Fracture,Oil,,"65,562",Kern,"Belridge, South",35.4755,-119.7417,Aera Energy LLC,"2,141",
FF_Disclosures_Refined,1266,04-030-50595,2013-08-01,Hydraulic Fracture,Oil,,"30,828",Kern,"Belridge, South",35.46452,-119.73752,Aera Energy LLC,"1,671",
FF_Disclosures_Refined,1267,04-030-50829,2013-08-02,Hydraulic Fracture,Oil,,"72,618",Kern,"Belridge, South",35.43037,-119.68134,Aera Energy LLC,"2,191",
FF_Disclosures_Refined,1268,04-030-50836,2013-08-02,Hydraulic Fracture,Oil,,"64,470",Kern,"Belridge, South",35.43064,-119.6803,Aera Energy LLC,"2,191",
FF_Disclosures_Refined,1269,04-030-50833,2013-08-05,Hydraulic Fracture,Oil,,"68,838",Kern,"Belridge, South",35.43092,-119.67927,Aera Energy LLC,"2,221",
FF_Disclosures_Refined,1270,04-030-50837,2013-08-05,Hydraulic Fracture,Oil,,"69,720",Kern,"Belridge, South",35.4298,-119.67946,Aera Energy LLC,"2,221",
FF_Disclosures_Refined,1271,04-030-50822,2013-08-06,Hydraulic Fracture,Oil,,"72,408",Kern,"Belridge, South",35.43204,-119.68055,Aera Energy LLC,"2,171",
FF_Disclosures_Refined,1272,04-030-50823,2013-08-06,Hydraulic Fracture,Oil,,"71,736",Kern,"Belridge, South",35.43229,-119.68146,Aera Energy LLC,"2,131",
FF_Disclosures_Refined,1273,04-030-50832,2013-08-07,Hydraulic Fracture,Oil,,"60,060",Kern,"Belridge, South",35.43104,-119.67793,Aera Energy LLC,"2,261",
FF_Disclosures_Refined,1274,04-030-50552,2013-08-08,Hydraulic Fracture,Oil,,"18,438",Kern,"Belridge, South",35.47241,-119.74078,Aera Energy LLC,"1,927",
FF_Disclosures_Refined,1275,04-030-50553,2013-08-08,Hydraulic Fracture,Oil,,"22,512",Kern,"Belridge, South",35.47243,-119.74084,Aera Energy LLC,"1,599",
FF_Disclosures_Refined,1276,04-030-50558,2013-08-09,Hydraulic Fracture,Oil,,"18,900",Kern,"Belridge, South",35.47269,-119.74076,Aera Energy LLC,"1,947",
FF_Disclosures_Refined,1277,04-030-50559,2013-08-09,Hydraulic Fracture,Oil,,"402,738",Kern,"Belridge, South",35.47267,-119.74081,Aera Energy LLC,"1,635",
FF_Disclosures_Refined,1278,04-030-50827,2013-08-12,Hydraulic Fracture,Oil,,"76,608",Kern,"Belridge, South",35.43146,-119.68306,Aera Energy LLC,"2,121",
FF_Disclosures_Refined,1279,04-030-50830,2013-08-12,Hydraulic Fracture,Oil,,"78,330",Kern,"Belridge, South",35.43113,-119.68277,Aera Energy LLC,"2,171",
FF_Disclosures_Refined,1280,04-030-50824,2013-08-13,Hydraulic Fracture,Oil,,"76,482",Kern,"Belridge, South",35.4318,-119.68396,Aera Energy LLC,"2,091",
FF_Disclosures_Refined,1281,04-030-50820,2013-08-14,Hydraulic Fracture,Oil,,"75,474",Kern,"Belridge, South",35.43324,-119.68432,Aera Energy LLC,"2,081",
FF_Disclosures_Refined,1282,04-030-50819,2013-08-15,Hydraulic Fracture,Oil,,"77,700",Kern,"Belridge, South",35.43324,-119.68363,Aera Energy LLC,"2,091",
FF_Disclosures_Refined,1283,04-030-50831,2013-08-07,Hydraulic Fracture,Oil,,"63,756",Kern,"Belridge, South",35.43214,-119.67883,Aera Energy LLC,"2,261",
FF_Disclosures_Refined,1284,04-030-49418,2013-08-16,Hydraulic Fracture,Oil,,"20,790",Kern,"Belridge, South",35.47206,-119.73878,Aera Energy LLC,"1,967",
FF_Disclosures_Refined,1285,04-030-49419,2013-08-16,Hydraulic Fracture,Oil,,"21,126",Kern,"Belridge, South",35.47202,-119.7388,Aera Energy LLC,"1,636",
FF_Disclosures_Refined,1286,04-030-51345,2013-08-19,Hydraulic Fracture,Oil,,"54,726",Kern,"Belridge, South",35.48861,-119.75421,Aera Energy LLC,"2,141",
FF_Disclosures_Refined,1287,04-030-51347,2013-08-19,Hydraulic Fracture,Oil,,"70,518",Kern,"Belridge, South",35.48658,-119.75389,Aera Energy LLC,"2,141",
FF_Disclosures_Refined,1288,04-030-51344,2013-08-20,Hydraulic Fracture,Oil,,"56,952",Kern,"Belridge, South",35.48642,-119.75536,Aera Energy LLC,"1,951",
FF_Disclosures_Refined,1289,04-030-51349,2013-08-20,Hydraulic Fracture,Oil,,"47,796",Kern,"Belridge, South",35.48448,-119.75517,Aera Energy LLC,"2,001",
FF_Disclosures_Refined,1290,04-030-51348,2013-08-21,Hydraulic Fracture,Oil,,"61,572",Kern,"Belridge, South",35.48568,-119.75684,Aera Energy LLC,"2,001",
FF_Disclosures_Refined,1291,04-030-51350,2013-08-21,Hydraulic Fracture,Oil,,"66,402",Kern,"Belridge, South",35.48547,-119.75598,Aera Energy LLC,"2,121",
FF_Disclosures_Refined,1292,04-030-51351,2013-08-22,Hydraulic Fracture,Oil,,"57,414",Kern,"Belridge, South",35.48538,-119.75057,Aera Energy LLC,"2,181",
FF_Disclosures_Refined,1293,04-030-50818,2013-08-14,Hydraulic Fracture,Oil,,"164,640",Kern,"Belridge, South",35.43325,-119.68517,Aera Energy LLC,"2,061",
FF_Disclosures_Refined,1294,04-030-49414,2013-08-26,Hydraulic Fracture,Oil,,"18,900",Kern,"Belridge, South",35.47129,-119.73888,Aera Energy LLC,"1,922",
FF_Disclosures_Refined,1295,04-030-49415,2013-08-26,Hydraulic Fracture,Oil,,"22,386",Kern,"Belridge, South",35.47128,-119.73895,Aera Energy LLC,"1,565",
FF_Disclosures_Refined,1296,04-030-49421,2013-08-26,Hydraulic Fracture,Oil,,"19,824",Kern,"Belridge, South",35.47103,-119.73914,Aera Energy LLC,"1,505",
FF_Disclosures_Refined,1297,04-030-49395,2013-08-27,Hydraulic Fracture,Oil,,"19,110",Kern,"Belridge, South",35.47052,-119.73913,Aera Energy LLC,"1,847",
FF_Disclosures_Refined,1298,04-030-49396,2013-08-27,Hydraulic Fracture,Oil,,"22,470",Kern,"Belridge, South",35.47051,-119.73918,Aera Energy LLC,"1,473",
FF_Disclosures_Refined,1299,04-030-49420,2013-08-27,Hydraulic Fracture,Oil,,"21,294",Kern,"Belridge, South",35.47106,-119.73911,Aera Energy LLC,"1,888",
FF_Disclosures_Refined,1300,04-030-51343,2013-09-05,Hydraulic Fracture,Oil,,"53,382",Kern,"Belridge, South",35.4886,-119.75678,Aera Energy LLC,"2,121",
FF_Disclosures_Refined,1301,04-030-51346,2013-09-05,Hydraulic Fracture,Oil,,"56,238",Kern,"Belridge, South",35.49079,-119.75533,Aera Energy LLC,"2,171",
FF_Disclosures_Refined,1302,04-030-51275,2013-09-06,Hydraulic Fracture,Oil,,"90,468",Kern,"Belridge, South",35.49035,-119.75712,Aera Energy LLC,"2,041",
FF_Disclosures_Refined,1303,04-030-51272,2013-09-09,Hydraulic Fracture,Oil,,"55,272",Kern,"Belridge, South",35.48939,-119.75846,Aera Energy LLC,"2,031",
FF_Disclosures_Refined,1304,04-030-51337,2013-09-10,Hydraulic Fracture,Oil,,"73,626",Kern,"Belridge, South",35.48547,-119.76126,Aera Energy LLC,"1,941",
FF_Disclosures_Refined,1305,04-030-51340,2013-09-10,Hydraulic Fracture,Oil,,"50,484",Kern,"Belridge, South",35.48378,-119.76028,Aera Energy LLC,"1,941",
FF_Disclosures_Refined,1306,04-030-51338,2013-09-11,Hydraulic Fracture,Oil,,"71,652",Kern,"Belridge, South",35.48624,-119.75936,Aera Energy LLC,"1,941",
FF_Disclosures_Refined,1307,04-030-51341,2013-09-11,Hydraulic Fracture,Oil,,"73,248",Kern,"Belridge, South",35.48665,-119.76076,Aera Energy LLC,"1,941",75
FF_Disclosures_Refined,1308,04-030-51276,2013-09-13,Hydraulic Fracture,Oil,,"68,502",Kern,"Belridge, South",35.48624,-119.76032,Aera Energy LLC,"1,981",
FF_Disclosures_Refined,1309,04-030-51277,2013-09-13,Hydraulic Fracture,Oil,,"52,584",Kern,"Belridge, South",35.4885,-119.76037,Aera Energy LLC,"1,981",
FF_Disclosures_Refined,1310,04-030-51274,2013-09-16,Hydraulic Fracture,Oil,,"59,388",Kern,"Belridge, South",35.48941,-119.75942,Aera Energy LLC,"2,021",
FF_Disclosures_Refined,1311,04-030-51339,2013-09-16,Hydraulic Fracture,Oil,,"62,580",Kern,"Belridge, South",35.48933,-119.75892,Aera Energy LLC,"2,001",
FF_Disclosures_Refined,1312,04-030-35774,2013-09-17,Hydraulic Fracture,Oil,,"244,650",Kern,"Belridge, South",35.41142,-119.65079,Occidental Oil and Gas,"3,411",
