time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1974-08-01T05:47:57.770Z,34.6281667,-116.3051667,6,3.26,ml,10,172,0.7878,0.55,ci,ci3317819,2016-01-29T01:13:01.300Z,"17km SW of Ludlow, CA",earthquake,1.87,31.61,0.12,8,reviewed,ci,ci
1974-08-01T02:25:49.370Z,36.6123333,-121.2175,6.436,3.3,md,61,26,0.02523,0.05,nc,nc1020430,2016-12-14T20:29:50.900Z,"Central California",earthquake,0.17,0.28,0.59,5,reviewed,nc,nc
1974-08-01T00:27:00.840Z,34.571,-116.408,6,2.59,mh,8,162,0.799,0.52,ci,ci3317818,2016-01-29T01:42:22.080Z,"28km SW of Ludlow, CA",earthquake,1.64,31.61,0.184,9,reviewed,ci,ci
1974-07-31T21:56:05.050Z,34.5776667,-116.3823333,6,2.76,ml,7,169,0.8018,0.56,ci,ci3318012,2016-01-29T01:42:21.420Z,"26km SW of Ludlow, CA",earthquake,1.63,31.61,0.136,2,reviewed,ci,ci
1974-07-31T21:52:09.780Z,34.6366667,-116.3525,6,3.22,ml,9,176,0.7608,0.52,ci,ci3318013,2016-01-29T01:42:20.810Z,"20km WSW of Ludlow, CA",earthquake,1.62,31.61,0.134,6,reviewed,ci,ci
1974-07-31T16:20:01.530Z,34.6393333,-116.3446667,1.81,2.6,mh,,,,,ci,ci12322075,2016-01-29T01:33:35.430Z,"19km WSW of Ludlow, CA",earthquake,,,,0,reviewed,ci,ci
1974-07-31T13:29:55.470Z,34.5866667,-116.3901667,6,3.06,mh,8,169,0.7909,0.52,ci,ci3318014,2016-01-29T01:37:32.410Z,"26km SW of Ludlow, CA",earthquake,1.75,31.61,0.086,15,reviewed,ci,ci
1974-07-31T10:47:54.440Z,34.5933333,-116.3521667,6,2.86,mh,6,173,0.799,0.67,ci,ci3318015,2016-01-29T01:32:52.580Z,"23km SW of Ludlow, CA",earthquake,2.89,31.61,0.229,15,reviewed,ci,ci
1974-07-31T09:07:20.290Z,34.605,-116.3805,6,3.14,ml,9,184,1.025,0.44,ci,ci3318016,2016-01-29T01:13:00.780Z,"24km WSW of Ludlow, CA",earthquake,1.59,31.61,0.17,8,reviewed,ci,ci
1974-07-31T07:31:26.950Z,35.7183333,-117.6758333,0.06,3.25,ml,10,108,0.1162,0.49,ci,ci3318017,2016-01-29T01:18:03.390Z,"11km N of Ridgecrest, CA",earthquake,1.25,2.72,0.084,8,reviewed,ci,ci
1974-07-31T01:19:05.840Z,34.65,-116.3871667,6,2.87,mh,6,173,0.7355,0.41,ci,ci3318019,2016-01-29T01:37:31.910Z,"22km WSW of Ludlow, CA",earthquake,1.88,31.61,0.217,10,reviewed,ci,ci
1974-07-31T00:00:12.190Z,36.725,-121.3656667,0.085,3.91,md,31,56,0.09459,0.07,nc,nc1020428,2016-12-14T20:29:38.370Z,"Central California",earthquake,0.28,0.73,0.17,7,reviewed,nc,nc
1974-07-30T14:29:08.290Z,34.6685,-116.3433333,6,2.94,mh,6,171,0.7371,0.34,ci,ci3318020,2016-01-29T01:28:04.160Z,"18km WSW of Ludlow, CA",earthquake,1.64,31.61,0.159,16,reviewed,ci,ci
1974-07-30T12:23:06.830Z,34.6421667,-116.3608333,6,3.16,ml,10,175,0.7527,0.54,ci,ci3319123,2016-01-29T01:18:02.890Z,"20km WSW of Ludlow, CA",earthquake,1.95,31.61,0.192,8,reviewed,ci,ci
1974-07-30T10:48:50.020Z,34.6385,-116.3058333,6,2.84,mh,5,180,0.7787,0.35,ci,ci3318023,2016-01-29T01:32:52.080Z,"16km SW of Ludlow, CA",earthquake,1.5,31.61,0.18,15,reviewed,ci,ci
1974-07-30T10:22:20.720Z,34.6276667,-116.3595,6,3.06,ml,7,174,0.7659,0.59,ci,ci3318024,2016-01-29T01:32:51.560Z,"21km WSW of Ludlow, CA",earthquake,2.31,31.61,0.151,5,reviewed,ci,ci
1974-07-30T09:07:06.500Z,34.6143333,-116.3791667,6,2.98,ml,5,171,0.7702,0.7,ci,ci3318025,2016-01-29T01:28:03.660Z,"23km WSW of Ludlow, CA",earthquake,2.35,31.61,0.085,4,reviewed,ci,ci
1974-07-30T08:53:55.580Z,34.6368333,-116.2845,6,3.26,ml,7,181,0.7895,0.56,ci,ci3318026,2016-01-29T01:42:20.200Z,"15km SW of Ludlow, CA",earthquake,2.21,31.61,0.118,8,reviewed,ci,ci
1974-07-30T08:36:53.600Z,34.6353333,-116.3345,6,4.15,ml,11,177,0.7693,0.39,ci,ci3318027,2016-01-29T01:32:51.040Z,"19km WSW of Ludlow, CA",earthquake,1.27,31.61,0.343,12,reviewed,ci,ci
1974-07-30T08:13:35.330Z,34.6343333,-116.4155,6,2.92,ml,6,169,0.739,0.6,ci,ci3318028,2016-01-29T01:13:00.290Z,"25km WSW of Ludlow, CA",earthquake,2.16,31.61,0.271,3,reviewed,ci,ci
1974-07-30T08:13:13.320Z,34.6365,-116.3341667,6,3.24,ml,10,171,0.7685,0.57,ci,ci3318029,2016-01-29T01:23:04.040Z,"18km WSW of Ludlow, CA",earthquake,1.72,31.61,0.087,8,reviewed,ci,ci
1974-07-30T08:00:42.320Z,34.6483333,-116.344,1.89,2.6,mh,,,,,ci,ci12322047,2016-01-29T01:33:34.560Z,"19km WSW of Ludlow, CA",earthquake,,,,0,reviewed,ci,ci
1974-07-30T07:51:59.920Z,34.6315,-116.306,6,3.44,ml,10,172,0.7846,0.71,ci,ci3318030,2016-01-29T01:47:38.790Z,"17km SW of Ludlow, CA",earthquake,1.77,31.61,0.112,8,reviewed,ci,ci
1974-07-30T07:50:10.280Z,34.7108333,-116.2371667,6,3.32,ml,8,184,1.117,0.43,ci,ci3318031,2016-01-29T01:28:03.140Z,"7km W of Ludlow, CA",earthquake,1.6,31.61,0.058,8,reviewed,ci,ci
1974-07-30T07:46:36.260Z,34.5943333,-116.3185,6,3.24,ml,9,176,0.8114,0.62,ci,ci3318032,2016-01-29T01:47:38.290Z,"20km SW of Ludlow, CA",earthquake,1.91,31.61,0.056,8,reviewed,ci,ci
1974-07-30T07:39:06.860Z,34.627,-116.3001667,6,4.26,ml,15,175,0.791,0.67,ci,ci3318033,2016-01-29T01:28:02.610Z,"16km SW of Ludlow, CA",earthquake,1.78,31.61,0.29,12,reviewed,ci,ci
1974-07-30T06:00:22.890Z,37.2213333,-121.7318333,2.453,2.7,md,24,64,0.05856,0.14,nc,nc1020422,2016-12-14T20:29:08.321Z,"Northern California",earthquake,0.25,0.81,0.56,10,reviewed,nc,nc
1974-07-30T01:20:50.240Z,40.2425,-123.8501667,18.288,2.64,md,4,305,0.2604,0,nc,nc1020420,2016-12-14T20:29:00.177Z,"Northern California",earthquake,6.3,1.92,,1,reviewed,nc,nc
1974-07-30T01:01:16.860Z,37.2905,-121.6673333,6.593,2.93,md,28,67,0.03243,0.05,nc,nc1020419,2016-12-14T20:28:55.390Z,"Northern California",earthquake,0.23,0.44,0.39,11,reviewed,nc,nc
1974-07-29T13:16:05.490Z,36.6253333,-120.7695,-0.556,3.52,md,49,201,0.04234,0.11,nc,nc1020414,2016-12-14T20:28:31.310Z,"Central California",earthquake,0.44,1.42,0.27,9,reviewed,nc,nc
1974-07-29T05:31:34.760Z,36.1443333,-120.7266667,3.744,2.99,md,10,110,0.03514,0.06,nc,nc1020412,2016-12-14T20:28:18.474Z,"Central California",earthquake,0.39,0.71,0.31,6,reviewed,nc,nc
1974-07-28T22:09:07.640Z,36.2473333,-120.8223333,5.661,2.94,md,10,144,0.03784,0.12,nc,nc1020410,2016-12-14T20:28:10.572Z,"Central California",earthquake,0.62,0.93,0.18,6,reviewed,nc,nc
1974-07-28T20:05:42.650Z,36.537,-121.0605,6.886,3.03,md,46,70,0.02973,0.08,nc,nc1020407,2016-12-14T20:27:57.550Z,"Central California",earthquake,0.22,0.49,0.33,10,reviewed,nc,nc
1974-07-28T07:43:38.110Z,34.6485,-116.3411667,6,2.5,mh,7,178,0.7552,0.64,ci,ci3318035,2016-01-29T01:23:03.540Z,"18km WSW of Ludlow, CA",earthquake,2.29,31.61,0.162,9,reviewed,ci,ci
1974-07-28T05:53:43.870Z,32.6998333,-115.4091667,15.22,2.87,mh,14,156,0.1182,0.37,ci,ci3318036,2016-01-29T01:12:59.790Z,"8km NE of Mexicali, B.C., MX",earthquake,1.47,1.31,0.24,8,reviewed,ci,ci
1974-07-26T22:35:20.830Z,36.9078333,-121.6288333,0.325,2.89,md,10,120,0.03514,0.04,nc,nc1020388,2016-12-14T20:27:01.238Z,"Central California",quarry blast,0.28,0.89,0.13,5,reviewed,nc,nc
1974-07-26T20:39:15.320Z,37.462,-121.7773333,6.234,2.72,md,28,81,0.02162,0.04,nc,nc1020386,2016-12-14T20:26:51.290Z,"San Francisco Bay area, California",earthquake,0.24,0.53,0.33,13,reviewed,nc,nc
1974-07-26T14:00:35.070Z,33.1191667,-118.0823333,6,2.77,mh,5,252,0.8547,0.4,ci,ci3318038,2016-01-29T01:18:02.380Z,"34km SE of Avalon, CA",earthquake,2.4,31.61,0.274,5,reviewed,ci,ci
1974-07-26T07:45:43.320Z,39.3113333,-120.106,6.635,2.63,md,5,143,0.06126,0.04,nc,nc1020383,2016-12-14T20:26:36.226Z,"Northern California",earthquake,0.61,2.2,0.13,6,reviewed,nc,nc
1974-07-26T03:37:01.470Z,36.5323333,-121.0565,6.581,2.51,md,16,99,0.02703,0.08,nc,nc1020382,2016-12-14T20:26:32.112Z,"Central California",earthquake,0.45,0.76,0.23,5,reviewed,nc,nc
1974-07-25T20:39:55.670Z,34.3698333,-118.5065,6,2.84,ml,6,241,0.3548,0.47,ci,ci3318040,2016-01-29T01:32:50.570Z,"5km S of Santa Clarita, CA",earthquake,2.74,31.61,0.248,5,reviewed,ci,ci
1974-07-24T10:08:28.470Z,37.2171667,-121.4968333,5.174,2.78,md,22,134,0.1153,0.1,nc,nc1020369,2016-12-14T20:25:41.469Z,"Northern California",earthquake,0.36,1.43,0.59,6,reviewed,nc,nc
1974-07-23T19:35:28.230Z,36.5325,-121.1015,8.991,2.83,md,21,75,0.03063,0.04,nc,nc1020362,2016-12-14T20:25:14.560Z,"Central California",earthquake,0.23,0.54,0.55,9,reviewed,nc,nc
1974-07-23T06:25:58.760Z,36.613,-121.226,6.296,3.51,md,78,25,0.00991,0.06,nc,nc1020360,2016-12-14T20:25:04.270Z,"Central California",earthquake,0.16,0.26,0.63,6,reviewed,nc,nc
1974-07-23T00:02:12.440Z,35.8518333,-117.5446667,8.23,2.73,ml,8,168,,0.49,ci,ci3318043,2016-01-29T01:47:37.790Z,"16km NW of Searles Valley, CA",earthquake,2.68,1.77,0.085,6,reviewed,ci,ci
1974-07-22T23:51:55.700Z,35.7828333,-117.669,4.61,3.12,ml,13,117,,0.47,ci,ci3318044,2016-01-29T01:23:03.010Z,"18km N of Ridgecrest, CA",earthquake,1.24,1.96,0.036,8,reviewed,ci,ci
1974-07-22T04:08:19.880Z,36.6338333,-121.0931667,12.992,3.63,md,80,58,0.02703,0.12,nc,nc1020352,2016-12-14T20:24:31.390Z,"Central California",earthquake,0.25,0.38,0.54,21,reviewed,nc,nc
1974-07-21T22:37:46.000Z,34.6266667,-116.3415,6,3.02,mh,4,229,1.57,0.49,ci,ci3318045,2016-01-29T01:28:01.640Z,"20km WSW of Ludlow, CA",earthquake,3.49,31.61,0.204,8,reviewed,ci,ci
1974-07-21T21:26:46.090Z,36.4491667,-121.012,1.378,3.05,md,16,76,0.02523,0.1,nc,nc1020350,2016-12-14T20:24:20.082Z,"Central California",earthquake,0.34,1.32,0.39,6,reviewed,nc,nc
1974-07-21T18:22:14.760Z,36.2373333,-120.6813333,12.242,3.2,md,21,106,0.0964,0.08,nc,nc1020349,2016-12-14T20:24:15.886Z,"Central California",earthquake,0.22,0.48,0.41,7,reviewed,nc,nc
1974-07-21T18:19:37.980Z,34.7271667,-116.2178333,6,3.01,mh,4,236,1.567,0.42,ci,ci3318046,2016-04-02T10:40:07.438Z,"5km W of Ludlow, CA",earthquake,2.9,31.61,0.152,7,reviewed,ci,ci
1974-07-21T17:40:56.480Z,34.6258333,-116.3076667,6,3.54,ml,4,276,1.086,0.46,ci,ci3318047,2016-01-29T01:23:02.490Z,"17km SW of Ludlow, CA",earthquake,4.03,31.61,0.087,7,reviewed,ci,ci
1974-07-21T17:39:35.010Z,34.5223333,-116.28,6,3.81,ml,5,227,1.05,0.56,ci,ci3318048,2016-01-29T01:28:01.160Z,"25km SSW of Ludlow, CA",earthquake,3.11,31.61,0.145,9,reviewed,ci,ci
1974-07-21T07:52:17.220Z,36.568,-121.1265,8.589,2.89,md,20,54,0.05225,0.04,nc,nc1020343,2016-12-14T20:23:52.066Z,"Central California",earthquake,0.22,0.55,0.39,8,reviewed,nc,nc
1974-07-20T22:00:28.300Z,36.4451667,-121.0141667,-0.612,2.76,md,12,75,0.02072,0.13,nc,nc1020338,2016-12-14T20:23:26.993Z,"Central California",earthquake,0.78,1.06,0.41,5,reviewed,nc,nc
1974-07-20T06:51:02.100Z,36.1916667,-120.7623333,7.021,3.46,md,25,71,0.03694,0.07,nc,nc1020334,2016-12-14T20:23:14.957Z,"Central California",earthquake,0.23,0.31,0.3,7,reviewed,nc,nc
1974-07-20T05:53:28.500Z,36.9271667,-121.5125,3.334,2.68,md,21,49,0.008108,0.16,nc,nc1020333,2016-12-14T20:23:10.518Z,"Central California",earthquake,0.32,0.66,0.41,8,reviewed,nc,nc
1974-07-20T05:07:28.820Z,36.1938333,-120.7595,6.941,3.05,md,12,151,0.03784,0.05,nc,nc1020332,2016-12-14T20:23:06.479Z,"Central California",earthquake,0.34,0.48,0.39,4,reviewed,nc,nc
1974-07-19T14:35:48.150Z,36.6196667,-121.2235,4.773,2.78,md,19,42,0.05225,0.04,nc,nc1020330,2016-12-14T20:22:58.062Z,"Central California",earthquake,0.25,0.66,0.35,8,reviewed,nc,nc
1974-07-19T08:48:00.830Z,35.8145,-121.3031667,14.169,3.24,md,34,189,0.1802,0.08,nc,nc1020328,2016-12-14T20:22:47.530Z,"Central California",earthquake,0.94,0.28,0.43,6,reviewed,nc,nc
1974-07-19T06:13:19.050Z,36.4426667,-121.0176667,-0.586,2.52,md,8,82,0.01802,0.12,nc,nc1020327,2016-12-14T20:22:40.658Z,"Central California",earthquake,0.5,0.87,0.14,3,reviewed,nc,nc
1974-07-18T18:02:06.630Z,33.4688333,-116.847,6,2.91,mh,5,196,,0.16,ci,ci3318049,2016-01-29T01:12:59.300Z,"3km NNE of Aguanga, CA",earthquake,1.5,31.61,0.259,4,reviewed,ci,ci
1974-07-18T14:00:01.950Z,37.09,-116.05,0.01,3.93,mh,4,277,1.744,0.45,ci,ci3319122,2016-01-29T01:23:01.980Z,"66km ENE of Beatty, NV",nuclear explosion,99,31.61,0.093,5,reviewed,ci,ci
1974-07-18T07:55:12.470Z,35.7768333,-121.2723333,8.449,3.25,md,28,185,0.1351,0.18,nc,nc1020321,2016-12-14T20:22:10.970Z,"Central California",earthquake,0.56,0.89,0.64,7,reviewed,nc,nc
1974-07-18T07:32:13.280Z,38.9091667,-122.7248333,3.879,2.65,md,6,228,0.04414,0.02,nc,nc1020320,2016-12-14T20:22:04.691Z,"Northern California",earthquake,0.8,0.6,0.13,6,reviewed,nc,nc
1974-07-17T21:31:23.260Z,38.9028333,-122.7321667,2.469,2.74,md,8,240,0.04054,0.02,nc,nc1020317,2016-12-14T20:21:52.682Z,"Northern California",earthquake,0.97,0.52,0.11,3,reviewed,nc,nc
1974-07-17T06:45:15.170Z,35.768,-121.2933333,10.139,3.73,md,23,203,0.1423,0.11,nc,nc1020312,2016-12-14T20:21:28.194Z,"Central California",earthquake,0.54,0.53,0.13,4,reviewed,nc,nc
1974-07-17T06:41:54.440Z,36.7438333,-121.3656667,6.859,3.76,md,21,52,0.03874,0.06,nc,nc1020311,2016-12-14T20:21:22.146Z,"Central California",earthquake,0.22,0.71,0.09,4,reviewed,nc,nc
1974-07-16T19:13:47.980Z,36.7956667,-121.5113333,6.571,2.88,md,26,57,0.04505,0.09,nc,nc1020309,2016-12-14T20:21:08.412Z,"Central California",earthquake,0.28,0.53,0.34,9,reviewed,nc,nc
1974-07-16T07:17:39.550Z,36.6155,-120.8766667,5.551,2.9,md,15,115,0.08288,0.03,nc,nc1020306,2016-12-14T20:20:49.804Z,"Central California",earthquake,0.27,1.06,0.23,7,reviewed,nc,nc
1974-07-15T12:00:51.080Z,36.5038333,-121.0863333,4.021,2.53,md,8,92,0.01081,0.04,nc,nc1020301,2016-12-14T20:20:26.499Z,"Central California",earthquake,0.43,0.55,0.03,3,reviewed,nc,nc
1974-07-15T06:06:21.760Z,35.8506667,-117.8553333,6,3.17,ml,4,165,0.2124,0.52,ci,ci3318050,2016-01-29T01:28:00.670Z,"11km SSE of Little Lake, CA",earthquake,1.98,31.61,0.292,4,reviewed,ci,ci
1974-07-15T04:37:18.210Z,34.5928333,-116.3343333,6,2.8,mh,9,168,0.5402,0.5,ci,ci3318052,2016-01-29T01:32:49.610Z,"21km SW of Ludlow, CA",earthquake,1.41,31.61,0.253,12,reviewed,ci,ci
1974-07-14T20:09:45.280Z,36.6856667,-121.2805,4.453,2.77,md,24,46,0.01982,0.07,nc,nc1020295,2016-12-14T20:19:55.519Z,"Central California",earthquake,0.21,0.53,0.53,7,reviewed,nc,nc
1974-07-14T18:59:52.810Z,36.5786667,-120.821,5.162,2.52,md,10,165,0.08739,0.05,nc,nc1020293,2016-12-14T20:19:44.571Z,"Central California",earthquake,0.72,3.22,0.35,4,reviewed,nc,nc
1974-07-14T17:35:58.920Z,36.6,-121.202,2.577,2.72,md,24,58,0.02703,0.06,nc,nc1020290,2016-12-14T20:19:30.216Z,"Central California",earthquake,0.21,0.49,0.58,7,reviewed,nc,nc
1974-07-14T16:39:12.370Z,36.0336667,-120.598,5.453,2.51,md,10,156,0.127,0.04,nc,nc1020289,2016-12-14T20:19:26.164Z,"Central California",earthquake,0.62,0.74,0.39,4,reviewed,nc,nc
1974-07-14T14:50:02.890Z,36.0575,-120.98,7.775,2.86,md,12,148,0.1559,0.05,nc,nc1020288,2016-12-14T20:19:22.490Z,"Central California",earthquake,0.43,2.1,0.24,5,reviewed,nc,nc
1974-07-14T12:20:44.860Z,36.2675,-120.844,6.441,2.72,md,11,133,0.06396,0.1,nc,nc1020285,2016-12-14T20:19:09.194Z,"Central California",earthquake,0.43,0.8,0.18,4,reviewed,nc,nc
1974-07-14T01:49:42.050Z,36.5571667,-121.1535,6.753,2.67,md,18,70,0.03423,0.02,nc,nc1020273,2016-12-14T20:18:28.804Z,"Central California",earthquake,0.28,0.57,0.19,5,reviewed,nc,nc
1974-07-14T00:30:16.790Z,36.5875,-121.1858333,5.888,3.66,md,34,50,0.01351,0.04,nc,nc1020272,2016-12-14T20:18:23.280Z,"Central California",earthquake,0.16,0.43,0.14,5,reviewed,nc,nc
1974-07-13T20:01:18.500Z,37.2868333,-121.6716667,-0.218,2.56,md,10,90,0.02883,0.05,nc,nc1020270,2016-12-14T20:18:12.691Z,"Northern California",earthquake,0.25,3.2,0.12,3,reviewed,nc,nc
1974-07-13T17:10:02.670Z,36.5545,-121.1563333,7.57,3.19,md,78,50,0.004505,0.06,nc,nc1020266,2016-12-14T20:17:52.540Z,"Central California",earthquake,0.17,0.26,0.18,7,reviewed,nc,nc
1974-07-13T09:10:52.040Z,36.295,-120.8768333,4.322,2.98,md,10,110,0.04865,0.05,nc,nc1020263,2016-12-14T20:17:38.458Z,"Central California",earthquake,0.29,0.76,0.1,7,reviewed,nc,nc
1974-07-13T02:40:42.990Z,36.54,-121.1353333,5.575,3.53,md,40,55,0.05315,0.1,nc,nc1020259,2016-12-14T20:17:25.940Z,"Central California",earthquake,0.2,0.72,0.4,10,reviewed,nc,nc
1974-07-12T06:27:43.880Z,33.9356667,-118.8046667,4.67,2.5,mh,12,193,,0.38,ci,ci3318053,2016-01-29T01:12:58.810Z,"8km S of Malibu, CA",earthquake,1.55,2.08,0.181,14,reviewed,ci,ci
1974-07-12T01:08:09.910Z,34.5981667,-116.3393333,6,2.71,mh,8,181,,0.55,ci,ci3318054,2016-01-29T01:37:31.420Z,"21km SW of Ludlow, CA",earthquake,1.65,31.61,0.434,12,reviewed,ci,ci
1974-07-12T00:57:46.830Z,33.972,-116.4398333,6,2.54,mh,10,124,,0.37,ci,ci3318055,2016-01-29T01:18:01.400Z,"6km ENE of Desert Hot Springs, CA",earthquake,0.76,31.61,0.113,10,reviewed,ci,ci
1974-07-11T09:38:19.290Z,36.6511667,-121.273,5.993,2.7,md,27,61,0.01622,0.05,nc,nc1020245,2016-12-14T20:16:28.755Z,"Central California",earthquake,0.21,0.47,0.61,12,reviewed,nc,nc
1974-07-11T07:54:40.500Z,36.6475,-121.2691667,6.253,3.13,md,28,62,0.01982,0.06,nc,nc1020242,2016-12-14T20:16:14.370Z,"Central California",earthquake,0.21,0.44,0.4,14,reviewed,nc,nc
1974-07-11T07:18:09.030Z,36.6468333,-121.2765,6.601,3.44,md,43,31,0.02072,0.09,nc,nc1020240,2016-12-14T20:16:05.320Z,"Central California",earthquake,0.22,0.5,0.54,12,reviewed,nc,nc
1974-07-11T00:30:05.710Z,33.1183333,-116.4606667,6,2.56,mh,9,128,,0.39,ci,ci3318056,2016-01-29T01:23:01.470Z,"14km ENE of Julian, CA",earthquake,0.78,31.61,0.095,10,reviewed,ci,ci
1974-07-10T16:00:00.400Z,37.0675,-116.0318333,0.6,5.08,ml,17,254,1.758,0.42,ci,ci3319121,2016-01-29T01:28:00.140Z,"67km ENE of Beatty, NV",nuclear explosion,99,31.61,0.311,9,reviewed,ci,ci
1974-07-10T15:28:40.890Z,36.8396667,-120.7641667,0.933,4.24,md,18,257,0.04865,0.07,nc,nc1020233,2016-12-14T20:15:28.471Z,"Central California",earthquake,1.1,7.95,0.11,4,reviewed,nc,nc
1974-07-10T07:46:28.160Z,34.1461667,-116.7073333,6,3.47,ml,14,97,,0.32,ci,ci3318057,2016-01-29T01:23:00.920Z,"16km NW of Morongo Valley, CA",earthquake,0.6,31.61,0.073,5,reviewed,ci,ci
1974-07-10T02:24:23.730Z,36.8348333,-120.7936667,-0.579,3.6,md,26,191,0.02703,0.09,nc,nc1020225,2016-12-14T20:14:54.762Z,"Central California",earthquake,1.11,0.71,0.26,6,reviewed,nc,nc
1974-07-09T15:16:04.310Z,35.0686667,-119.0016667,6,2.61,ml,8,151,,0.57,ci,ci3318058,2016-01-29T01:18:00.910Z,"15km NNW of Grapevine, CA",earthquake,1.35,31.61,0.052,4,reviewed,ci,ci
1974-07-08T17:26:45.540Z,35.7741667,-117.6998333,0.06,2.83,ml,8,87,,0.25,ci,ci3318061,2016-01-29T01:18:00.390Z,"17km N of Ridgecrest, CA",earthquake,0.73,2.64,0.102,6,reviewed,ci,ci
1974-07-08T16:57:08.030Z,36.746,-121.3815,7.493,3.13,md,29,40,0.04775,0.08,nc,nc1020216,2016-12-14T20:14:24.350Z,"Central California",earthquake,0.2,0.61,0.49,10,reviewed,nc,nc
1974-07-08T16:55:56.660Z,33.139,-116.5323333,5.1,2.55,mh,8,121,,0.38,ci,ci3318062,2016-01-29T01:32:48.660Z,"9km NE of Julian, CA",earthquake,0.72,2.84,0.137,8,reviewed,ci,ci
1974-07-07T18:52:14.640Z,36.743,-121.369,6.867,2.52,md,15,56,0.03964,0.06,nc,nc1020213,2016-12-14T20:14:12.001Z,"Central California",earthquake,0.27,0.75,0.57,5,reviewed,nc,nc
1974-07-07T18:40:31.150Z,33.2713333,-116.8465,10.15,2.86,ml,9,104,,0.44,ci,ci3318066,2016-01-29T01:32:48.170Z,"8km WNW of Lake Henshaw, CA",earthquake,1.16,1.46,,1,reviewed,ci,ci
1974-07-07T08:33:41.460Z,36.9925,-121.6541667,5.706,2.6,md,18,61,0.05135,0.07,nc,nc1020212,2016-12-14T20:14:07.958Z,"Northern California",earthquake,0.27,0.7,0.52,9,reviewed,nc,nc
1974-07-07T07:22:49.930Z,35.7673333,-117.7401667,6.09,3.02,ml,11,89,0.1256,0.53,ci,ci3318070,2016-01-29T01:37:29.500Z,"15km NNE of Inyokern, CA",earthquake,0.99,2.59,0.063,7,reviewed,ci,ci
1974-07-06T23:31:44.980Z,37.011,-121.714,11.891,3.03,md,34,60,0.03063,0.08,nc,nc1020211,2016-12-14T20:14:02.240Z,"Northern California",earthquake,0.24,0.45,0.47,13,reviewed,nc,nc
1974-07-06T21:55:04.650Z,36.03,-120.6161667,-0.302,2.71,md,14,115,0.1432,0.15,nc,nc1020209,2016-12-14T20:13:48.158Z,"Central California",earthquake,0.54,5.59,0.69,6,reviewed,nc,nc
1974-07-06T10:41:43.110Z,36.617,-120.8705,5.081,2.89,md,17,117,0.07748,0.07,nc,nc1020203,2016-12-14T20:13:16.172Z,"Central California",earthquake,0.29,1.45,0.42,10,reviewed,nc,nc
1974-07-06T06:10:41.800Z,38.765,-119.67,5,3.7,ml,,,,,us,usp000070p,2014-11-06T23:21:25.069Z,"Northern California",earthquake,,,,,reviewed,b,brk
1974-07-06T05:21:33.470Z,36.9146667,-121.4698333,4.616,2.55,md,21,57,0.03694,0.11,nc,nc1020201,2016-12-14T20:13:05.459Z,"Central California",earthquake,0.27,0.74,0.58,12,reviewed,nc,nc
1974-07-06T04:05:20.300Z,36.5636667,-121.1595,3.002,2.96,md,68,49,0.00991,0.06,nc,nc1020200,2016-12-14T20:13:00.020Z,"Central California",earthquake,0.15,0.2,0.65,11,reviewed,nc,nc
1974-07-06T04:03:55.820Z,36.5663333,-121.1535,3.614,3.2,ml,41,55,0.03063,0.06,nc,nc1020199,2016-12-14T20:12:45.970Z,"Central California",earthquake,0.16,0.47,,0,reviewed,nc,nc
1974-07-05T23:01:53.880Z,37.3593333,-121.7246667,6.333,2.73,md,23,78,0.02613,0.04,nc,nc1020195,2016-12-14T20:12:35.237Z,"San Francisco Bay area, California",earthquake,0.23,0.45,0.32,8,reviewed,nc,nc
1974-07-05T21:40:04.080Z,36.5568333,-121.148,6.433,2.89,md,21,56,0.03874,0.05,nc,nc1020193,2016-12-14T20:12:26.762Z,"Central California",earthquake,0.26,0.67,0.24,8,reviewed,nc,nc
1974-07-05T15:19:36.260Z,36.6243333,-120.8138333,6.837,3.74,md,16,158,0.04234,0.08,nc,nc1020189,2016-12-14T20:12:09.323Z,"Central California",earthquake,0.42,1.02,0.18,8,reviewed,nc,nc
1974-07-05T13:10:32.840Z,35.9406667,-117.031,6,3.12,ml,8,195,,0.64,ci,ci3319119,2016-01-29T01:27:59.040Z,"37km ENE of Trona, CA",earthquake,3.25,31.61,0.08,6,reviewed,ci,ci
1974-07-05T00:52:12.830Z,36.5321667,-121.116,1.961,2.88,md,16,79,0.03964,0.03,nc,nc1020188,2016-12-14T20:12:04.743Z,"Central California",earthquake,0.19,0.58,0.63,7,reviewed,nc,nc
1974-07-04T14:25:14.480Z,36.5745,-121.151,8.574,3.1,md,22,55,0.03153,0.03,nc,nc1020186,2016-12-14T20:11:56.645Z,"Central California",earthquake,0.22,0.49,0.17,6,reviewed,nc,nc
1974-07-04T11:41:36.040Z,36.4125,-120.9888333,4.831,2.6,md,17,74,0.02703,0.05,nc,nc1020184,2016-12-14T20:11:48.448Z,"Central California",earthquake,0.25,0.52,0.48,6,reviewed,nc,nc
1974-07-04T05:44:42.470Z,36.6813333,-121.3065,3.743,3.16,md,34,40,0.03063,0.07,nc,nc1020178,2016-12-14T20:11:25.730Z,"Central California",earthquake,0.2,0.53,0.56,9,reviewed,nc,nc
